 14000  9  0  0.00000+ 0 910704  2  0.00000+ 0  0.00000+ 0  0.00000+ 0  
82  0  0  0.00000+ 0  0.00000+ 0  0.00000+ 0  0.00000+ 0  0.00000+ 0
 1.00000+ 5 2.15282- 7 1.69439+ 5
 1.00000+ 5 3.04838- 7 1.19661+ 5
 1.00000+ 5 4.22367- 7 8.63638+ 4
 1.00000+ 5 5.73403- 7 6.36154+ 4
 1.00000+ 5 7.63714- 7 4.77629+ 4
 1.00000+ 5 9.99132- 7 3.65089+ 4
 1.00000+ 5 1.28535- 6 2.83792+ 4
 1.00000+ 5 1.62773- 6 2.24099+ 4
 1.00000+ 5 2.03111- 6 1.79593+ 4
 1.00000+ 5 2.49963- 6 1.45931+ 4
 1.00000+ 5 3.68885- 6 9.88852+ 3
 1.00000+ 5 5.18537- 6 7.03465+ 3
 1.00000+ 5 6.98525- 6 5.22204+ 3
 1.00000+ 5 9.06586- 6 4.02358+ 3
 1.00000+ 5 1.13889- 5 3.20287+ 3
 1.00000+ 5 1.69770- 5 2.14862+ 3
 1.00000+ 5 2.29032- 5 1.59267+ 3
 1.00000+ 5 2.86696- 5 1.27233+ 3
 1.00000+ 5 4.01524- 5 9.08471+ 2
 1.00000+ 5 5.62341- 5 6.48668+ 2
 1.00000+ 5 8.35362- 5 4.36664+ 2
 1.00000+ 5 1.21062- 4 3.01311+ 2
 1.00000+ 5 1.71423- 4 2.12791+ 2
 1.00000+ 5 2.37515- 4 1.53579+ 2
 1.00000+ 5 3.22448- 4 1.13126+ 2
 1.00000+ 5 4.29468- 4 8.49359+ 1
 1.00000+ 5 5.61853- 4 6.49231+ 1
 1.00000+ 5 7.22805- 4 5.04662+ 1
 1.00000+ 5 9.15340- 4 3.98511+ 1
 1.00000+ 5 1.14218- 3 3.19366+ 1
 1.00000+ 5 1.40564- 3 2.59506+ 1
 1.00000+ 5 2.07439- 3 1.75846+ 1
 1.00000+ 5 2.91595- 3 1.25096+ 1
 1.00000+ 5 3.92810- 3 9.28625+ 0
 1.00000+ 5 5.09811- 3 7.15506+ 0
 1.00000+ 5 6.40447- 3 5.69560+ 0
 1.00000+ 5 9.54690- 3 3.82085+ 0
 1.00000+ 5 1.28794- 2 2.83221+ 0
 1.00000+ 5 1.61221- 2 2.26256+ 0
 1.00000+ 5 2.25794- 2 1.61552+ 0
 1.00000+ 5 3.16228- 2 1.15351+ 0
 1.00000+ 5 4.69759- 2 7.76510- 1
 1.00000+ 5 6.64149- 2 5.49232- 1
 1.00000+ 5 8.99203- 2 4.05662- 1
 1.00000+ 5 1.17220- 1 3.11187- 1
 1.00000+ 5 1.47826- 1 2.46758- 1
 1.00000+ 5 1.81095- 1 2.01425- 1
 1.00000+ 5 2.58333- 1 1.41202- 1
 1.00000+ 5 3.37198- 1 1.08177- 1
 1.00000+ 5 4.11778- 1 8.85841- 2
 1.00000+ 5 5.55689- 1 6.56429- 2
 1.00000+ 5 7.49894- 1 4.86428- 2
 1.00000+ 5 1.11397+ 0 3.27442- 2
 1.00000+ 5 1.57495+ 0 2.31598- 2
 1.00000+ 5 2.13234+ 0 1.71055- 2
 1.00000+ 5 2.77971+ 0 1.31216- 2
 1.00000+ 5 3.50550+ 0 1.04047- 2
 1.00000+ 5 4.29444+ 0 8.49315- 3
 1.00000+ 5 6.12604+ 0 5.95369- 3
 1.00000+ 5 7.99622+ 0 4.56115- 3
 1.00000+ 5 9.76481+ 0 3.73500- 3
 1.00000+ 5 1.31775+ 1 2.76767- 3
 1.00000+ 5 1.77828+ 1 2.05088- 3
 1.00000+ 5 2.64165+ 1 1.38033- 3
 1.00000+ 5 3.55452+ 1 1.02569- 3
 1.00000+ 5 4.44080+ 1 8.20903- 4
 1.00000+ 5 6.20127+ 1 5.87766- 4
 1.00000+ 5 8.65964+ 1 4.20840- 4
 1.00000+ 5 1.28640+ 2 2.83041- 4
 1.00000+ 5 1.73094+ 2 2.10208- 4
 1.00000+ 5 2.16253+ 2 1.68170- 4
 1.00000+ 5 3.01982+ 2 1.20337- 4
 1.00000+ 5 4.21697+ 2 8.61089- 5
 1.00000+ 5 6.26434+ 2 5.78072- 5
 1.00000+ 5 9.30572+ 2 3.88075- 5
 1.00000+ 5 1.13420+ 3 3.17444- 5
 1.00000+ 5 1.52614+ 3 2.34851- 5
 1.00000+ 5 2.05353+ 3 1.73748- 5
 1.00000+ 5 2.50287+ 3 1.41616- 5
 1.00000+ 5 3.36778+ 3 1.04208- 5
 1.00000+ 5 4.53158+ 3 7.66814- 6
 1.00000+ 5 5.52316+ 3 6.20417- 6
 1.00000+ 5 7.43179+ 3 4.51517- 6
 1.00000+ 5 1.00000+ 4 3.28598- 6
 1.00000+ 5 1.41421+ 4 2.22148- 6
 1.00000+ 5 2.00000+ 4 1.50184- 6
 1.00000+ 5 2.37841+ 4 1.21797- 6
 1.00000+ 5 3.08442+ 4 8.89516- 7
 1.00000+ 5 4.00000+ 4 6.49640- 7
 1.00000+ 5 4.89898+ 4 5.10315- 7
 1.00000+ 5 6.00000+ 4 4.00869- 7
 1.00000+ 5 7.48331+ 4 3.20684- 7
 1.00000+ 5 9.24662+ 4 2.74291- 7
 1.00000+ 5 9.79949+ 4 2.61825- 7
 1.00000+ 5 9.90000+ 4 2.57245- 7
 1.00000+ 5 9.91245+ 4 1.76952- 7
 1.00000+ 5 9.92335+ 4 1.27549- 7
 1.00000+ 5 9.93290+ 4 9.57786- 8
 1.00000+ 5 9.94963+ 4 5.80170- 8
 1.00000+ 5 9.96220+ 4 3.98355- 8
 1.00000+ 5 9.97164+ 4 3.00474- 8
 1.00000+ 5 9.98581+ 4 1.96839- 8
 1.00000+ 5 1.00000+ 5 1.28948- 8
                                                                       1
 14000  9  9  0.00000+ 0 890125  2  0.00000+ 0  0.00000+ 0  0.00000+ 0  
82 10  0  0.00000+ 0  0.00000+ 0  0.00000+ 0  0.00000+ 0  0.00000+ 0
 1.00000- 5 7.84727- 6
 1.44000- 5 1.15009- 5
 2.07360- 5 1.68556- 5
 2.98599- 5 2.45908- 5
 4.29982- 5 3.58759- 5
 6.19174- 5 5.21694- 5
 8.91610- 5 7.58629- 5
 1.28392- 4 1.10037- 4
 1.84884- 4 1.59605- 4
 2.66233- 4 2.31024- 4
 3.83376- 4 3.34400- 4
 4.60051- 4 4.02125- 4
 5.52061- 4 4.83565- 4
 6.62473- 4 5.81533- 4
 7.94968- 4 6.99350- 4
 1.00000- 3 8.82968- 4
 1.41421- 3 1.25858- 3
 2.00000- 3 1.79399- 3
 2.82005- 3 2.54629- 3
 3.97635- 3 3.61405- 3
 5.30255- 3 4.84345- 3
 7.07107- 3 6.49107- 3
 9.99999- 3 9.24043- 3
 1.41421- 2 1.31543- 2
 1.88588- 2 1.76316- 2
 2.51487- 2 2.36327- 2
 3.54603- 2 3.34876- 2
 5.00000- 2 4.74519- 2
 7.07107- 2 6.74385- 2
 1.29684- 1 1.24666- 1
 2.05657- 1 1.98677- 1
 2.51487- 1 2.43422- 1
 3.16228- 1 3.06685- 1
 3.75504- 1 3.64619- 1
 5.14906- 1 5.00991- 1
 6.77128- 1 6.59696- 1
 8.78126- 1 8.56265- 1
 1.00000+ 0 9.75444- 1
 1.16373+ 0 1.13538+ 0
 1.35426+ 0 1.32153+ 0
 1.68179+ 0 1.64130+ 0
 2.02966+ 0 1.98067+ 0
 2.44949+ 0 2.39022+ 0
 3.13017+ 0 3.05312+ 0
 4.00000+ 0 3.89986+ 0
 5.26429+ 0 5.12972+ 0
 6.92820+ 0 6.74744+ 0
 9.21154+ 0 8.96543+ 0
 1.22474+ 1 1.19125+ 1
 1.73205+ 1 1.68342+ 1
 2.44949+ 1 2.37894+ 1
 3.49964+ 1 3.39685+ 1
 5.00000+ 1 4.85032+ 1
 7.07107+ 1 6.85680+ 1
 1.00000+ 2 9.69333+ 1
 1.41421+ 2 1.37053+ 2
 2.00000+ 2 1.93779+ 2
 2.82005+ 2 2.73168+ 2
 3.97635+ 2 3.85081+ 2
 5.30255+ 2 5.13472+ 2
 7.07107+ 2 6.84669+ 2
 9.99999+ 2 9.68389+ 2
 1.41421+ 3 1.36968+ 3
 2.11474+ 3 2.04872+ 3
 3.16228+ 3 3.06440+ 3
 4.72871+ 3 4.58419+ 3
 7.07107+ 3 6.85773+ 3
 1.00908+ 4 9.79047+ 3
 1.44000+ 4 1.39774+ 4
 2.07360+ 4 2.01362+ 4
 2.98598+ 4 2.90087+ 4
 4.29982+ 4 4.17894+ 4
 6.19174+ 4 6.02010+ 4
 7.86876+ 4 7.65257+ 4
 1.00000+ 5 9.72772+ 4
